youtube_id,start_second,end_second,onto
8u_L6AVPAew,200.0,210.0,/m/06mb1
8u_in07TIWI,30.0,40.0,/m/07jdr
8uc77kyxbP4,330.0,340.0,/m/07jdr
8ukwwUsReEg,270.0,280.0,/m/0y4f8
8ulEqfgaExY,10.0,20.0,/m/07jdr
8usznSVokOA,130.0,140.0,/m/05kq4
8utr82ke-Rk,0.0,10.0,/m/01yrx
8v0emv0hNh0,90.0,100.0,/m/06mb1
8v6Ph2ycmcY,10.0,20.0,/m/06mb1
8vAGXQNLW8M,0.0,8.0,/m/06h7j
8vCcApcPko4,30.0,40.0,/m/03qtwd
8vE2wod7rhE,30.0,40.0,/m/03k3r
8vQCRWDGLTM,30.0,40.0,/m/01yrx
8vQY5qUHvzY,30.0,40.0,/m/06bz3
8vTIH1YZ9eE,0.0,10.0,/m/03vt0
8vTrPFJTduU,40.0,50.0,/m/03qtwd
8vWemTKTVNE,30.0,40.0,/m/07jdr
8vY1RFIY_xs,10.0,20.0,/m/03m9d0z
8vlRlpOWGuE,30.0,40.0,/m/07qlf79
8vnyj9JB5hc,40.0,50.0,/m/03m9d0z
8vqNYR15wOo,30.0,40.0,/m/03qtwd
8vr1dXkHyfo,220.0,230.0,/m/03k3r
8vuOH9dLj8I,40.0,50.0,/m/07jdr
8vweb4DZr1k,30.0,40.0,/m/06mb1
8vyiduyG9PE,30.0,40.0,/m/07jdr
8w0a0YDl0Gw,30.0,40.0,/m/06mb1
8w4Rc3oUVyY,90.0,100.0,/m/03qtwd
8w4neJxmb_Y,30.0,40.0,/m/06bz3
8w5OXtdD1ko,150.0,160.0,/m/0y4f8
8w5tDgHaiyQ,80.0,90.0,/m/06mb1
8w8SM8wavPQ,280.0,290.0,/m/05kq4
8wAoaDWEowY,30.0,40.0,/m/03k3r
8wBIel0fR3c,30.0,40.0,/m/07jdr
8wGyEkpI-YQ,11.0,21.0,/m/0199g
8wKiUyrCmSQ,150.0,160.0,/m/03qtwd
8wUycrDn-Io,30.0,40.0,/m/01yrx
8wkaINwKDl4,80.0,90.0,/m/03qtwd
8wkju5FUwEg,30.0,40.0,/m/03m9d0z
8wm09P7SYqg,0.0,10.0,/m/03qtwd
8wqMrjU2Az4,290.0,300.0,/m/07jdr
8wrshE8e1f8,30.0,40.0,/m/03k3r
8wsJwCQYCiE,20.0,30.0,/m/01yrx
8wsYujULut0,0.0,10.0,/m/0g6b5
8x2bp7ieXcA,390.0,400.0,/m/07jdr
8x5Us9bpBPQ,25.0,35.0,/m/03k3r
8x655wfhb0E,0.0,10.0,/m/07jdr
8xF_TVYmChI,30.0,40.0,/m/03k3r
8xHYykgR3Vw,150.0,160.0,/m/0199g
8xLKFRmw160,230.0,240.0,/m/06h7j
8xMaalRGsxk,25.0,35.0,/m/0199g
8xPCyRUw2Bw,150.0,160.0,/m/03vt0
8xPXDFNI7y8,9.0,19.0,/m/03k3r
8xPn4MpjARA,30.0,40.0,/m/0_ksk
8xbMy6x9v60,180.0,190.0,/m/0y4f8
8xdnew6q4G4,30.0,40.0,/m/02k_mr
8xeIDaZsPRU,400.0,410.0,/m/07jdr
8xfX6p4e1ZI,30.0,40.0,/m/03k3r
8xjbVCGTAv0,30.0,40.0,/m/06h7j
8xnbMFQDdm4,11.0,21.0,/m/03k3r
8xozawjnBCE,20.0,30.0,/m/05kq4
8xpSvWnchQE,40.0,50.0,/m/03vt0
8xr27ZMQA-0,30.0,40.0,/m/01yrx
8xs4uyTMFZU,60.0,70.0,/m/05kq4
8xtQj5ZHd4s,0.0,10.0,"/m/03qtwd, /m/0g6b5"
8xv0-3D_ZvE,160.0,170.0,/m/0g6b5
8xxDyeKDHFc,30.0,40.0,/m/0199g
8xxTgfizFV4,20.0,30.0,/m/03qtwd
8y-4cYV4pfs,110.0,120.0,/m/0199g
8y6U0A3IcSo,290.0,300.0,/m/03qtwd
8yBGrAo62iQ,0.0,10.0,/m/0_ksk
8yL9bXfJdu4,30.0,40.0,/m/03k3r
8yNgyA4DU2M,330.0,340.0,/m/03m9d0z
8yQhjStftPc,30.0,40.0,/m/03qtwd
8yReZ3CSdvk,9.0,19.0,/m/03k3r
8yUsw3NZyuQ,170.0,180.0,/m/06mb1
8yWNGf3FWzs,30.0,40.0,/m/02k_mr
8y_kK7fV1QU,10.0,20.0,/m/01yrx
8yb_ZBuplFE,70.0,80.0,/m/0y4f8
8yc4zYo4A_8,130.0,140.0,/m/0g6b5
8ycflE3dIHw,160.0,170.0,/m/07jdr
8ygwIivnjd4,30.0,40.0,/m/03qtwd
8yj2J5ButDk,50.0,60.0,/m/03m9d0z
8ys2iL3BosY,10.0,20.0,/m/07jdr
8ys3sWRwdI0,50.0,60.0,/m/06_fw
8ythZWCFVFk,360.0,370.0,"/m/03m9d0z, /m/05kq4"
8yuCM5RifCs,30.0,40.0,/m/0_ksk
8yz7K0ewoTA,120.0,130.0,/m/0g6b5
8z-sZgMZj04,120.0,130.0,/m/07jdr
8z1X2kuFMQg,330.0,340.0,/m/07jdr
8z4c4nNOmtI,30.0,40.0,/m/03m9d0z
8z8oy5mkdt4,30.0,40.0,/m/01yrx
8z8yuH_D-yU,30.0,40.0,/m/06mb1
8zCZn-FoMII,540.0,550.0,/m/03k3r
8zFq-7fiWW4,520.0,530.0,/m/06bz3
8zGGmEne_pw,20.0,30.0,/m/07jdr
8zGKWDVECG8,26.0,36.0,/m/0199g
8zN7Wh0DSVs,190.0,200.0,"/m/03m9d0z, /m/05kq4"
8zOxkOZ3BWg,150.0,160.0,/m/03qtwd
8zSAx8vfvLQ,30.0,40.0,/m/03k3r
8zTZyC3T2l8,30.0,40.0,/m/07jdr
8zTi5FmR_H0,24.0,34.0,/m/06h7j
8zToUuYLuUs,150.0,160.0,/m/03m9d0z
8zURF8zyyfQ,30.0,40.0,/m/03k3r
8zVvoX196PI,0.0,9.0,/m/0g6b5
8zZJznIiUA8,30.0,40.0,/m/06mb1
8zaYJjHuS38,140.0,150.0,/m/03qtwd
8zdYVoNoFW4,30.0,40.0,/m/0g6b5
8zfPu_EFF9g,440.0,450.0,/m/07jdr
8zldVGDZgCw,300.0,310.0,/m/06mb1
8zqnpI16GcY,30.0,40.0,/m/03k3r
8zsbJHJFoto,19.0,29.0,/m/03m9d0z
8ztFhbLobE0,30.0,40.0,/m/03qtwd
8ztfeoy-od4,30.0,40.0,/m/03qtwd
8zxi95XGGGg,30.0,40.0,"/m/03m9d0z, /m/05kq4"
8zzzuewp2Ek,50.0,60.0,/m/03m9d0z
9-1rZhw4PLM,30.0,40.0,/m/03qtwd
9-2AntJ1FTA,0.0,9.0,/m/03k3r
9-8K7DpQBZA,220.0,230.0,/m/02k_mr
9-9yXJvo-_g,280.0,290.0,/m/06mb1
9-CTr5fGFak,30.0,40.0,/m/03m9d0z
9-DUEknim9U,570.0,580.0,/m/03qtwd
9-Jd8Vpn3K4,30.0,40.0,/m/02k_mr
9-KMmc9dHdM,210.0,220.0,/m/0_ksk
9-Ml-6rz4wk,17.0,27.0,/m/06h7j
9-OdQ6N1Q4Y,40.0,50.0,/m/01yrx
9-R7Vcuw4KI,30.0,40.0,/m/06bz3
9-UbDjVNXTk,0.0,7.0,/m/01yrx
9-WpeK0KOIw,20.0,30.0,/m/01yrx
9-ZJ2Kph-XY,230.0,240.0,/m/03qtwd
9-fJVKgbc3A,30.0,40.0,/m/03qtwd
9-gEhXUSpkw,30.0,40.0,/m/03qtwd
9-jUBYFsahk,20.0,30.0,/m/03qtwd
9-sIvekZCfY,160.0,170.0,/m/07jdr
9-vL4hpH4yU,70.0,80.0,/m/06_fw
9-vQSlWRWu4,40.0,50.0,/m/06_fw
9-vWsiITCG4,100.0,110.0,/m/03m9d0z
9-xYEZ9lg2s,20.0,30.0,/m/06bz3
902l8fCWfu4,10.0,20.0,/m/03qtwd
90Aq6YPWT50,30.0,40.0,/m/01yrx
90CiYrLJJ0c,30.0,40.0,/m/03vt0
90DoNVwwYa8,30.0,40.0,/m/06mb1
90EuW1KK270,100.0,110.0,/m/03qtwd
90FvPi77Ais,0.0,10.0,/m/03vt0
90KGqh-o3-U,30.0,40.0,/m/06h7j
90N6VH1KRWg,30.0,40.0,/m/07jdr
90PPqnYfuYs,280.0,290.0,/m/06bz3
90U36DQWlIE,30.0,40.0,/m/03qtwd
90Uv2hYpcPU,0.0,10.0,/m/0g6b5
90Y6_FACJx0,0.0,10.0,/m/07jdr
90Y8qm3Xbds,30.0,40.0,/m/07jdr
90YPnMUg55g,8.0,18.0,/m/06bz3
90_GHxlic78,30.0,40.0,/m/02k_mr
90ckx7VE-28,360.0,370.0,/m/07jdr
90fm7Xcq_Xo,20.0,30.0,/m/02k_mr
90iFStSMnH4,30.0,40.0,/m/06mb1
90p6sJpayfI,200.0,210.0,/m/03qtwd
90roMWv1pYA,50.0,60.0,/m/07jdr
90szU9DI22Q,30.0,40.0,/m/07jdr
90tI6IOUBUI,30.0,40.0,/m/07jdr
91-l7ZSQzLk,0.0,10.0,/m/06h7j
91-wxuREveY,20.0,30.0,/m/03vt0
912EBfYUoI8,110.0,120.0,/m/07jdr
912KiL8V8No,120.0,130.0,/m/03qtwd
913FlIGMruc,30.0,40.0,/m/02k_mr
914wfwBbOTo,230.0,240.0,/m/03vt0
916W_uVka5w,9.0,19.0,/m/06mb1
918z6eQWI2g,200.0,210.0,/m/06bz3
91BulNKC-P4,30.0,40.0,/m/07jdr
91EyJWQp96Y,480.0,490.0,/m/0_ksk
91Gid732STA,30.0,40.0,/m/01yrx
91Hqgl2uN-Q,290.0,300.0,/m/03vt0
91IpDwb6v8g,30.0,40.0,/m/06bz3
91JCmven-Z8,20.0,30.0,/m/03qtwd
91JP0M9RuVA,30.0,40.0,/m/07jdr
91M8xS8R3fA,11.0,21.0,/m/07jdr
91MNaW0F-AY,180.0,190.0,/m/0_ksk
91SYdrhpBwY,30.0,40.0,/m/01yrx
91X1RWBsfT0,150.0,160.0,/m/02k_mr
91ZM2TaRTUU,80.0,90.0,/m/06_fw
91d7U4ubGYk,200.0,210.0,/m/05kq4
91dUElj8LV0,10.0,20.0,/m/0g6b5
91dk9t_fpss,460.0,470.0,/m/03qtwd
91eKZF8cd5o,30.0,40.0,/m/07jdr
91hfskf3zWw,70.0,80.0,/m/0199g
91kouM8FBB8,20.0,30.0,/m/01yrx
91m9m-klWRE,30.0,40.0,/m/03k3r
91ql-gLYxJI,530.0,540.0,/m/06bz3
91szp8ZA604,270.0,280.0,/m/07jdr
91uybd0kD_c,10.0,20.0,/m/03qtwd
921RdZo-A5I,30.0,40.0,/m/06_fw
922OGMbbFbE,23.0,33.0,/m/0g6b5
928ESMZYD_c,150.0,160.0,/m/0y4f8
92AhFQjnYo4,30.0,40.0,/m/07jdr
92BR9oGS8VQ,30.0,40.0,/m/03m9d0z
92EJ_0L3jGk,20.0,30.0,/m/03vt0
92EoqgSFJ2I,30.0,40.0,/m/06h7j
92GM757etiI,30.0,40.0,/m/01yrx
92Hh_Iw9VqE,30.0,40.0,/m/03qtwd
92ICtLZEClg,0.0,10.0,/m/0g6b5
92ON_NLoUmk,50.0,60.0,/m/01yrx
92ObWCGc7xc,22.0,32.0,/m/01yrx
92QhCo40OaQ,30.0,40.0,/m/03qtwd
92_ErJou0wg,30.0,40.0,/m/03k3r
92a_MjlfMl8,30.0,40.0,/m/06mb1
92anYJeftXA,14.0,24.0,"/m/03m9d0z, /m/05kq4"
92fP5fr2UJc,25.0,35.0,/m/01yrx
92lPbCixc98,30.0,40.0,/m/06h7j
92oi80iwpu8,160.0,170.0,/m/07jdr
92ptY7p_BJs,180.0,190.0,/m/06bz3
92tCL4B6StI,70.0,80.0,/m/0y4f8
92tb3_0_kWk,20.0,30.0,/m/0_ksk
92vlr6JKFIQ,210.0,220.0,/m/03qtwd
92wqwf-_ZBE,1.0,11.0,/m/07jdr
92yiZYlSEYg,17.0,27.0,/m/07jdr
931d9vwZriE,11.0,21.0,/m/03k3r
933xh8nKauU,0.0,10.0,/m/06_fw
934dZkWuBnI,40.0,50.0,/m/06_fw
935MK5NwL44,130.0,140.0,/m/02k_mr
93E1PLawIIk,200.0,210.0,/m/07jdr
93GEJcSChdo,420.0,430.0,/m/03m9d0z
93HMFPbxDQQ,21.0,31.0,/m/03qtwd
93IldkXDovM,13.0,23.0,/m/06h7j
93McmRaOAjQ,30.0,40.0,/m/03qtwd
93MynNj0AU8,280.0,290.0,/m/0_ksk
93StBYkKorQ,290.0,300.0,/m/07jdr
93TsJ1Jl48Y,30.0,40.0,/m/07jdr
93UFXSRYHvE,270.0,280.0,/m/03qtwd
93UuRGzJVB4,30.0,40.0,/m/07jdr
93_5jdiasa4,30.0,40.0,/m/05kq4
93hdnmjxby8,30.0,40.0,/m/06mb1
93hg5qtZdv8,120.0,130.0,/m/03m9d0z
93jLXFM-4F4,50.0,60.0,/m/06mb1
93kb7xbY6A4,0.0,10.0,/m/06mb1
94-SYOFG3Ow,190.0,200.0,/m/03m9d0z
9429mrIHuVc,250.0,260.0,/m/06bz3
945RsSMA2GA,40.0,50.0,/m/06_fw
947moWQYmkk,100.0,110.0,/m/0199g
949NP5fUjB0,290.0,300.0,"/m/03m9d0z, /m/05kq4"
94A0DDILToI,30.0,40.0,/m/03k3r
94DYSyf1jB0,130.0,140.0,/m/03qtwd
94Dogkx6gC0,20.0,30.0,"/m/03m9d0z, /m/05kq4"
94DtiQBVuHc,310.0,320.0,/m/0y4f8
94I9hn5f1gw,70.0,80.0,/m/03qtwd
94RMB5qr8nE,1.0,11.0,/m/06_fw
94XR761VHtg,30.0,40.0,/m/03qtwd
94_SE3HDUXI,30.0,40.0,/m/0199g
94dI9XEYqXY,310.0,320.0,/m/0_ksk
94g4Ind3NFw,30.0,40.0,/m/06mb1
94jD2bLn0tE,80.0,90.0,/m/03m9d0z
94nU7LcO51o,50.0,60.0,/m/0199g
94qWIAuhH64,280.0,290.0,/m/02k_mr
94s802HX2gw,27.0,37.0,/m/03k3r
94tNK6FIFuw,110.0,120.0,/m/03vt0
94u-_LKMmO8,210.0,220.0,/m/07jdr
94wF6-k0YkU,110.0,120.0,/m/07jdr
94xm4MG8nD8,30.0,40.0,/m/03qtwd
94xtv_3lDeM,10.0,20.0,/m/0g6b5
9541lzBysO4,400.0,410.0,/m/0_ksk
95B-dHhvJrs,10.0,20.0,/m/03qtwd
95EUjkKsr1c,2.0,12.0,/m/01yrx
95GrvBKzDQo,30.0,40.0,/m/06h7j
95U80N9QaHs,60.0,70.0,/m/03qtwd
95Y0g1deIe8,30.0,40.0,/m/06h7j
95aUT1oUL0U,50.0,60.0,/m/03qtwd
95dDcYoQuj0,30.0,40.0,/m/06h7j
95dRADvfZ6Y,590.0,600.0,/m/07jdr
95drPSGbM0Y,30.0,40.0,"/m/03m9d0z, /m/05kq4"
95eXe-YupWE,30.0,40.0,/m/03m9d0z
95eZHHdE-sw,40.0,50.0,/m/0_ksk
95hjosz8ttc,30.0,40.0,/m/03qtwd
95kNReNJhS8,370.0,380.0,/m/07jdr
95qnzL8CoDA,30.0,40.0,/m/07qlf79
95reTb4mo0Y,20.0,30.0,/m/05kq4
95xhWuGIAa8,30.0,40.0,/m/01yrx
95yvn4MvrQc,10.0,20.0,/m/06bz3
95zOWM9IfzI,30.0,40.0,/m/07qlf79
96-V5feVvu4,300.0,310.0,/m/0y4f8
96539EOG-zQ,270.0,280.0,/m/07jdr
9684lJ9X_OY,30.0,40.0,/m/03k3r
96GpAGvf8k0,0.0,10.0,/m/02k_mr
96I0zNIKe_U,0.0,10.0,/m/0g6b5
96SBzLejTx4,10.0,20.0,/m/0y4f8
96VkJzrJpuw,470.0,480.0,/m/07jdr
96fwOIhL5UU,14.0,24.0,/m/0199g
96hAQcYCZjo,60.0,70.0,/m/05kq4
96jc5Tx3jlY,130.0,140.0,/m/03qtwd
96p15LmueSA,30.0,40.0,/m/0y4f8
96u1u51UmqI,20.0,30.0,/m/07jdr
96vJVr5yb_k,30.0,40.0,/m/03m9d0z
96woYQm0-iE,30.0,40.0,/m/06mb1
96y3JlMWP10,230.0,240.0,/m/05kq4
96y3kN7ilHY,30.0,40.0,/m/07qlf79
96yAZPJ3oX8,80.0,90.0,/m/03qtwd
97-3zHV8zv8,30.0,40.0,/m/06bz3
972z018W9Vw,100.0,110.0,/m/06bz3
973NVLLpXGk,25.0,35.0,/m/03m9d0z
97A8b2KtB2Q,0.0,10.0,/m/06_fw
97AAveEIXuc,4.0,14.0,/m/03k3r
97IGOYW23U4,230.0,240.0,/m/06bz3
97Nx1-7XI5I,90.0,100.0,/m/03vt0
97PGZfIjYwk,80.0,90.0,/m/0y4f8
97X3ZypeJfA,0.0,10.0,/m/06_fw
97Z0Eah9n0o,40.0,50.0,/m/0_ksk
97Z4om8iqso,30.0,40.0,/m/02k_mr
97jqYhgP4LE,10.0,20.0,/m/01yrx
97k2LP-xyl8,30.0,40.0,/m/0g6b5
97ocBEKQUKI,70.0,80.0,/m/03qtwd
97r6wp1eCqY,30.0,40.0,/m/06bz3
97rOg5nYQkE,30.0,40.0,/m/06h7j
97rwNreNPP4,30.0,40.0,/m/03qtwd
97yYQ9mlqgI,0.0,10.0,/m/0g6b5
97ylbEEycVs,300.0,310.0,/m/03m9d0z
982okBl_eYQ,0.0,10.0,/m/0_ksk
9834t5CIOcA,190.0,200.0,/m/07jdr
9838Xe-0d9g,180.0,190.0,/m/07jdr
984BX7-WMtE,30.0,40.0,/m/03m9d0z
985V_ZCi8pI,21.0,31.0,/m/01yrx
988LkZfWE4c,30.0,40.0,/m/06mb1
98Fy_iHCGTA,160.0,170.0,/m/07jdr
98KRQexSnbo,170.0,180.0,/m/0g6b5
98NpGNcnQTM,30.0,40.0,/m/03qtwd
98PPCx_AW4g,30.0,40.0,/m/03qtwd
98WVPXqHnVw,30.0,40.0,/m/06h7j
98YOMGxj8cg,30.0,40.0,/m/03qtwd
98Z38yrTIYs,30.0,40.0,/m/07jdr
98hYBJWBOe8,10.0,20.0,/m/03vt0
98kk_5VMkKk,0.0,6.0,/m/07jdr
98l1U1bc3MI,190.0,200.0,/m/07jdr
98sm5etSCwA,14.0,24.0,/m/0199g
98tay5B99oQ,0.0,10.0,/m/0g6b5
98u4gfwkI38,30.0,40.0,/m/03qtwd
98v4roAOfv4,30.0,40.0,/m/03qtwd
98y_-mGbBBk,300.0,310.0,"/m/03m9d0z, /m/05kq4"
99-SXo5SY2o,30.0,40.0,/m/03qtwd
9909s-DWV74,30.0,40.0,/m/0199g
995vcjHHtZc,26.0,36.0,/m/07qlf79
998RhGRlp1c,30.0,40.0,/m/06mb1
998S0yJn_rg,40.0,50.0,/m/03qtwd
999BuITUUNw,11.0,21.0,/m/07jdr
99A8PPR8PwM,250.0,260.0,/m/03qtwd
99K5NmayK7M,14.0,24.0,/m/0199g
99L8vpoR3ig,7.0,17.0,/m/06mb1
99NwqiZUKvw,100.0,110.0,/m/07jdr
99OrDfCL53w,30.0,40.0,/m/03qtwd
99VmNv9ZEcc,30.0,40.0,/m/05kq4
99Ye9yYaels,30.0,40.0,/m/0199g
99a8e-n7ZuM,480.0,490.0,/m/03qtwd
99aU1ezlXBM,17.0,27.0,/m/03k3r
99nCZ4vC5Mg,30.0,40.0,/m/03k3r
99pzeHHkNf8,10.0,20.0,/m/07jdr
9A1kBMJhX_A,130.0,140.0,/m/06_fw
9A5iTP2wQ8U,190.0,200.0,/m/06h7j
9A8hgZdD__g,30.0,40.0,/m/03k3r
9ABs6NApl9I,30.0,40.0,/m/07jdr
9AH2Fh1YSPc,30.0,40.0,/m/03qtwd
9AIkgEMEyfg,20.0,30.0,/m/06_fw
9AO1DkQnUMw,110.0,120.0,/m/0y4f8
9ARysTIs7GI,30.0,40.0,/m/0y4f8
9ATWaDX-j20,90.0,100.0,/m/06_fw
9ATYa4Zv37w,30.0,40.0,/m/07qlf79
9AVVx-7AzXQ,30.0,40.0,/m/03qtwd
9AWCk7HlG4o,40.0,50.0,/m/01yrx
9AYG8XTbSBk,30.0,40.0,/m/07jdr
9A_lpyXH5NU,370.0,380.0,/m/01yrx
9Aa6hKp8p_Y,510.0,520.0,/m/03qtwd
9AaGx-d70Cs,30.0,40.0,/m/03k3r
9AaSsR00f_o,10.0,20.0,/m/0g6b5
9AfQibCOp88,150.0,160.0,/m/03qtwd
9AfZmqCs-04,190.0,200.0,/m/07jdr
9AjDb1tg8po,310.0,320.0,/m/03m9d0z
9AjQDqAQskE,30.0,40.0,/m/06mb1
9AjoXSeTkMo,30.0,40.0,/m/07jdr
9AkNp5Ik-Ck,500.0,510.0,/m/03m9d0z
9Akt7RTDbqQ,20.0,30.0,/m/06_fw
9AqB-PBxYhI,0.0,10.0,/m/0g6b5
9Av7lqhDDe0,30.0,40.0,/m/0_ksk
9AwsJ8HJoso,0.0,10.0,/m/01yrx
9B2rKdXkZKU,10.0,20.0,/m/07jdr
9B3XKOgPI2k,230.0,240.0,/m/03qtwd
9BFg0UCTefk,80.0,90.0,/m/06_fw
9BGdguuUUZg,40.0,50.0,/m/06_fw
9BO9zNStxAA,30.0,40.0,/m/07jdr
9BOns6Ax9RE,460.0,470.0,/m/0g6b5
9BSeqYg9OOg,0.0,10.0,/m/01yrx
9BUIId04cJg,30.0,40.0,/m/03m9d0z
9BWing1O6IY,30.0,40.0,/m/07jdr
9BX4em-vy74,0.0,10.0,/m/03qtwd
9BZoamhUjxE,190.0,200.0,/m/03qtwd
9BbrRKSdTBM,220.0,230.0,/m/03qtwd
9BcFnlsDUBs,0.0,6.0,/m/03k3r
9BdtQMcAIIU,0.0,10.0,/m/06bz3
9BniF700drw,30.0,40.0,/m/03k3r
9BoFR5t7FqU,190.0,200.0,"/m/03m9d0z, /m/05kq4"
9Bqv0pOWtd0,10.0,20.0,/m/07jdr
9BxKp-QByFc,450.0,460.0,/m/07jdr
9C31k4Skp5s,12.0,22.0,/m/07jdr
9C9JY5klARE,30.0,40.0,/m/0199g
9CAlkUNnf5I,10.0,20.0,/m/03qtwd
9CC0TB5qSeg,30.0,40.0,/m/07qlf79
9CRL1nIyKTg,390.0,400.0,/m/03vt0
9CYJ7BQcbCM,130.0,140.0,/m/03qtwd
9Cj2o8Gix9A,30.0,40.0,/m/06mb1
9CoRUz1O-qQ,23.0,33.0,/m/06mb1
9CobgguUDAA,20.0,30.0,/m/05kq4
9CuVtrx64ns,20.0,30.0,/m/03k3r
9CxBeHs1dXY,270.0,280.0,/m/05kq4
9D-aQeAr18w,30.0,40.0,/m/06mb1
9D1kevHn5-w,50.0,60.0,/m/05kq4
9D26Gj7bJ5g,10.0,20.0,/m/03qtwd
9D6Mt5m_qEQ,220.0,230.0,/m/05kq4
9D6_rHAoRzQ,20.0,30.0,/m/01yrx
9DFJtfgNyug,110.0,120.0,/m/03vt0
9DGJC9uFjn0,50.0,60.0,/m/05kq4
9DIx_Rynq6o,120.0,130.0,/m/0y4f8
9DJIgU5_Syw,18.0,28.0,/m/03m9d0z
9DL-653nOvY,80.0,90.0,/m/07jdr
9DNqQLVl0HM,140.0,150.0,/m/0_ksk
9DO6fMxF_xE,260.0,270.0,/m/0199g
9DS3eNVB_p4,40.0,50.0,/m/03qtwd
9DSgkZHM4zc,190.0,200.0,/m/03qtwd
9DTxc3dRIZE,0.0,10.0,/m/01yrx
9DWDuk8YRkQ,160.0,170.0,/m/03qtwd
9DYzYRNfHaU,30.0,40.0,/m/07jdr
9Dd5eLVxLc0,0.0,5.0,/m/03qtwd
9DfuKBXsXjc,10.0,20.0,/m/02k_mr
9DkBa0WMc4o,30.0,40.0,/m/06mb1
9Dlx34XDwdM,470.0,480.0,/m/06bz3
9DoAfskK8a4,130.0,140.0,"/m/03m9d0z, /m/05kq4"
9DylNxIq_sA,30.0,40.0,/m/03k3r
9DytjewjpLI,320.0,330.0,/m/07jdr
9E8a2CkKNSw,0.0,10.0,/m/01yrx
9EA_kBqCsXY,60.0,70.0,/m/03qtwd
9EBjY7hRCJU,30.0,40.0,/m/03qtwd
9EN4XZBcUlo,30.0,40.0,/m/03m9d0z
9ESEYc5IHz4,30.0,40.0,/m/03qtwd
9ETI3mJxayQ,130.0,140.0,/m/03qtwd
9EU5218tYoE,10.0,20.0,/m/07jdr
9EaErBGcmQw,80.0,90.0,/m/03vt0
9Ec68bNVuDA,80.0,90.0,/m/06mb1
9Elk8o1Xlhg,110.0,120.0,/m/0_ksk
9Elz6ZDqA9E,30.0,40.0,/m/03vt0
9ExOPfJaOA4,30.0,40.0,/m/03qtwd
9F2QVyQRORQ,170.0,180.0,/m/07jdr
9F3wceGZUZo,10.0,20.0,/m/03m9d0z
9FBJXTvGyu8,0.0,10.0,/m/0g6b5
9FGiv_w5eqc,30.0,40.0,/m/03m9d0z
9FIE961ZSxQ,30.0,40.0,/m/0_ksk
9FIwsgnAqGY,60.0,70.0,/m/03vt0
9FJD2HH0ghk,30.0,40.0,/m/03qtwd
9FZiHdiMLf0,50.0,60.0,/m/03qtwd
9Fb2quHThbk,30.0,40.0,/m/0199g
9Fc5ty7Z8l4,290.0,300.0,/m/0g6b5
9Fek5s5kKBQ,320.0,330.0,/m/02k_mr
9FfGXUqa4K4,150.0,160.0,/m/03qtwd
9Ff_FCifFf0,30.0,40.0,/m/07jdr
9FhbdojVYx4,10.0,20.0,/m/03qtwd
9FimnARrc_E,0.0,7.0,/m/03k3r
9FjEZtrsISI,20.0,30.0,/m/03vt0
9Fn0SXgOP28,70.0,80.0,/m/07jdr
9Fohz20ARUQ,3.0,13.0,/m/03k3r
9FtLIc-a0I8,10.0,20.0,/m/03qtwd
9FvqcMKWX4Q,590.0,600.0,/m/06bz3
9Fx3inf8gMw,110.0,120.0,/m/03vt0
9FxKN0xBtPA,20.0,30.0,/m/03k3r
9G-yldfRivE,30.0,40.0,/m/0_ksk
9G1-sT5A3fk,50.0,60.0,/m/03qtwd
9G1EmBy9TNE,30.0,40.0,/m/06mb1
9G6V6Iv_nmY,240.0,250.0,/m/03k3r
9G9S0xK2uMo,260.0,270.0,/m/03qtwd
9GF8UgYi8us,0.0,10.0,/m/05kq4
9GGnBFhd0cI,260.0,270.0,/m/07jdr
9GLvvqucJ2U,30.0,40.0,/m/07jdr
9GNe9_gjj6g,10.0,20.0,/m/03vt0
9GO4RetMQtc,60.0,70.0,/m/03qtwd
9GQeX0HxEjA,110.0,120.0,/m/03m9d0z
9GV8WDqCjHI,30.0,40.0,/m/07qlf79
9GWFKgvbILQ,15.0,25.0,/m/06h7j
9GaHzbsTbOw,20.0,30.0,/m/06_fw
9GcZkfKtVXE,20.0,30.0,/m/03k3r
9GoYq_Tk-9M,4.0,14.0,/m/0199g
9GptFm2hTvI,2.0,12.0,/m/03k3r
9GqLpvVB8Aw,0.0,10.0,/m/01yrx
9GsCAEqLPsI,40.0,50.0,/m/06_fw
9GwFNbhIMKE,310.0,320.0,/m/03qtwd
9GzIjpH58gw,570.0,580.0,/m/03qtwd
9H2uwmm0vVs,240.0,250.0,/m/07jdr
9H7k6yqjNI8,30.0,40.0,/m/0199g
9H8BtDvejuo,30.0,40.0,/m/03k3r
9HBGBspXJNc,320.0,330.0,/m/03qtwd
9HE5K5duDcY,30.0,40.0,/m/01yrx
9HHvdt9XW34,20.0,30.0,/m/03qtwd
9HI1cOAY7Sg,30.0,40.0,/m/07jdr
9HR30j0vcvE,30.0,40.0,/m/03qtwd
9HZkimR3Khk,30.0,40.0,/m/03qtwd
9HbFI10x8Ks,120.0,130.0,/m/03vt0
9HdJJ1Sdg-I,30.0,40.0,/m/03qtwd
9HeMgOX9Kxo,70.0,80.0,/m/06bz3
9HilZeK0bT8,50.0,60.0,/m/0_ksk
9HndJL7Zbms,30.0,40.0,/m/03qtwd
9HoDO5Jw-vY,10.0,20.0,/m/03k3r
